fecha,termino,valor_trends,anio,mes_num,grupo,valor_cero_trends
2020-12-01,mango,60.5,2020,12,marcas,False
2021-01-01,mango,52.0,2021,1,marcas,False
2021-02-01,mango,42.5,2021,2,marcas,False
2021-03-01,mango,43.5,2021,3,marcas,False
2021-04-01,mango,43.5,2021,4,marcas,False
2021-05-01,mango,46.0,2021,5,marcas,False
2021-06-01,mango,53.0,2021,6,marcas,False
2021-07-01,mango,41.75,2021,7,marcas,False
2021-08-01,mango,37.8,2021,8,marcas,False
2021-09-01,mango,45.25,2021,9,marcas,False
2021-10-01,mango,53.8,2021,10,marcas,False
2021-11-01,mango,70.25,2021,11,marcas,False
2021-12-01,mango,57.75,2021,12,marcas,False
2022-01-01,mango,51.2,2022,1,marcas,False
2022-02-01,mango,42.75,2022,2,marcas,False
2022-03-01,mango,43.0,2022,3,marcas,False
2022-04-01,mango,48.0,2022,4,marcas,False
2022-05-01,mango,54.2,2022,5,marcas,False
2022-06-01,mango,55.0,2022,6,marcas,False
2022-07-01,mango,43.8,2022,7,marcas,False
2022-08-01,mango,39.5,2022,8,marcas,False
2022-09-01,mango,47.25,2022,9,marcas,False
2022-10-01,mango,50.4,2022,10,marcas,False
2022-11-01,mango,70.0,2022,11,marcas,False
2022-12-01,mango,61.0,2022,12,marcas,False
2023-01-01,mango,60.4,2023,1,marcas,False
2023-02-01,mango,46.75,2023,2,marcas,False
2023-03-01,mango,54.75,2023,3,marcas,False
2023-04-01,mango,54.6,2023,4,marcas,False
2023-05-01,mango,47.25,2023,5,marcas,False
2023-06-01,mango,52.25,2023,6,marcas,False
2023-07-01,mango,42.2,2023,7,marcas,False
2023-08-01,mango,38.0,2023,8,marcas,False
2023-09-01,mango,43.25,2023,9,marcas,False
2023-10-01,mango,45.2,2023,10,marcas,False
2023-11-01,mango,68.5,2023,11,marcas,False
2023-12-01,mango,59.2,2023,12,marcas,False
2024-01-01,mango,61.5,2024,1,marcas,False
2024-02-01,mango,48.25,2024,2,marcas,False
2024-03-01,mango,52.8,2024,3,marcas,False
2024-04-01,mango,55.25,2024,4,marcas,False
2024-05-01,mango,54.5,2024,5,marcas,False
2024-06-01,mango,56.8,2024,6,marcas,False
2024-07-01,mango,46.25,2024,7,marcas,False
