marca,0,1
hm,0.8295454545454546,0.17045454545454544
mango,0.9514767932489452,0.04852320675105485
massimo_dutti,0.9674556213017751,0.03254437869822485
shein,0.8222778473091364,0.17772215269086358
zara,0.12315270935960591,0.8768472906403941
