fecha,valor_trends,marca,categoria_producto,termino_busqueda,anio,mes_num
2016-12-01,43,hm,pantalones,h&m pantalones,2016,12
2016-12-01,71,hm,tops,h&m tops,2016,12
2016-12-01,64,hm,vestidos,h&m vestidos,2016,12
2016-12-01,73,hm,zapatos,h&m zapatos,2016,12
2016-12-01,41,mango,pantalones,mango pantalones,2016,12
2016-12-01,50,mango,tops,mango tops,2016,12
2016-12-01,46,mango,vestidos,mango vestidos,2016,12
2016-12-01,61,mango,zapatos,mango zapatos,2016,12
2016-12-01,38,massimo_dutti,pantalones,massimo dutti pantalones,2016,12
2016-12-01,0,massimo_dutti,tops,massimo dutti tops,2016,12
2016-12-01,29,massimo_dutti,vestidos,massimo dutti vestidos,2016,12
2016-12-01,67,massimo_dutti,zapatos,massimo dutti zapatos,2016,12
2016-12-01,0,shein,pantalones,shein pantalones,2016,12
2016-12-01,0,shein,tops,shein tops,2016,12
2016-12-01,4,shein,vestidos,shein vestidos,2016,12
2016-12-01,3,shein,zapatos,shein zapatos,2016,12
2016-12-01,45,zara,pantalones,zara pantalones,2016,12
2016-12-01,41,zara,tops,zara tops,2016,12
2016-12-01,53,zara,vestidos,zara vestidos,2016,12
2016-12-01,73,zara,zapatos,zara zapatos,2016,12
2017-01-01,28,hm,pantalones,h&m pantalones,2017,1
2017-01-01,0,hm,tops,h&m tops,2017,1
2017-01-01,23,hm,vestidos,h&m vestidos,2017,1
2017-01-01,51,hm,zapatos,h&m zapatos,2017,1
2017-01-01,36,mango,pantalones,mango pantalones,2017,1
2017-01-01,15,mango,tops,mango tops,2017,1
2017-01-01,29,mango,vestidos,mango vestidos,2017,1
2017-01-01,55,mango,zapatos,mango zapatos,2017,1
2017-01-01,40,massimo_dutti,pantalones,massimo dutti pantalones,2017,1
2017-01-01,0,massimo_dutti,tops,massimo dutti tops,2017,1
2017-01-01,27,massimo_dutti,vestidos,massimo dutti vestidos,2017,1
2017-01-01,81,massimo_dutti,zapatos,massimo dutti zapatos,2017,1
2017-01-01,0,shein,pantalones,shein pantalones,2017,1
2017-01-01,0,shein,tops,shein tops,2017,1
2017-01-01,3,shein,vestidos,shein vestidos,2017,1
2017-01-01,2,shein,zapatos,shein zapatos,2017,1
2017-01-01,37,zara,pantalones,zara pantalones,2017,1
2017-01-01,14,zara,tops,zara tops,2017,1
2017-01-01,31,zara,vestidos,zara vestidos,2017,1
2017-01-01,67,zara,zapatos,zara zapatos,2017,1
2017-02-01,24,hm,pantalones,h&m pantalones,2017,2
2017-02-01,0,hm,tops,h&m tops,2017,2
2017-02-01,28,hm,vestidos,h&m vestidos,2017,2
2017-02-01,52,hm,zapatos,h&m zapatos,2017,2
2017-02-01,29,mango,pantalones,mango pantalones,2017,2
2017-02-01,14,mango,tops,mango tops,2017,2
2017-02-01,37,mango,vestidos,mango vestidos,2017,2
2017-02-01,55,mango,zapatos,mango zapatos,2017,2
2017-02-01,26,massimo_dutti,pantalones,massimo dutti pantalones,2017,2
2017-02-01,0,massimo_dutti,tops,massimo dutti tops,2017,2
2017-02-01,32,massimo_dutti,vestidos,massimo dutti vestidos,2017,2
2017-02-01,60,massimo_dutti,zapatos,massimo dutti zapatos,2017,2
2017-02-01,0,shein,pantalones,shein pantalones,2017,2
2017-02-01,0,shein,tops,shein tops,2017,2
2017-02-01,6,shein,vestidos,shein vestidos,2017,2
2017-02-01,0,shein,zapatos,shein zapatos,2017,2
2017-02-01,34,zara,pantalones,zara pantalones,2017,2
2017-02-01,15,zara,tops,zara tops,2017,2
2017-02-01,41,zara,vestidos,zara vestidos,2017,2
2017-02-01,65,zara,zapatos,zara zapatos,2017,2
2017-03-01,35,hm,pantalones,h&m pantalones,2017,3
2017-03-01,0,hm,tops,h&m tops,2017,3
2017-03-01,48,hm,vestidos,h&m vestidos,2017,3
2017-03-01,59,hm,zapatos,h&m zapatos,2017,3
2017-03-01,39,mango,pantalones,mango pantalones,2017,3
2017-03-01,36,mango,tops,mango tops,2017,3
2017-03-01,51,mango,vestidos,mango vestidos,2017,3
2017-03-01,74,mango,zapatos,mango zapatos,2017,3
2017-03-01,25,massimo_dutti,pantalones,massimo dutti pantalones,2017,3
2017-03-01,0,massimo_dutti,tops,massimo dutti tops,2017,3
2017-03-01,42,massimo_dutti,vestidos,massimo dutti vestidos,2017,3
2017-03-01,67,massimo_dutti,zapatos,massimo dutti zapatos,2017,3
2017-03-01,0,shein,pantalones,shein pantalones,2017,3
2017-03-01,0,shein,tops,shein tops,2017,3
2017-03-01,10,shein,vestidos,shein vestidos,2017,3
2017-03-01,9,shein,zapatos,shein zapatos,2017,3
2017-03-01,43,zara,pantalones,zara pantalones,2017,3
2017-03-01,32,zara,tops,zara tops,2017,3
2017-03-01,57,zara,vestidos,zara vestidos,2017,3
2017-03-01,83,zara,zapatos,zara zapatos,2017,3
2017-04-01,44,hm,pantalones,h&m pantalones,2017,4
2017-04-01,0,hm,tops,h&m tops,2017,4
2017-04-01,57,hm,vestidos,h&m vestidos,2017,4
2017-04-01,72,hm,zapatos,h&m zapatos,2017,4
2017-04-01,51,mango,pantalones,mango pantalones,2017,4
2017-04-01,49,mango,tops,mango tops,2017,4
2017-04-01,57,mango,vestidos,mango vestidos,2017,4
2017-04-01,87,mango,zapatos,mango zapatos,2017,4
2017-04-01,47,massimo_dutti,pantalones,massimo dutti pantalones,2017,4
2017-04-01,0,massimo_dutti,tops,massimo dutti tops,2017,4
2017-04-01,48,massimo_dutti,vestidos,massimo dutti vestidos,2017,4
2017-04-01,74,massimo_dutti,zapatos,massimo dutti zapatos,2017,4
2017-04-01,4,shein,pantalones,shein pantalones,2017,4
2017-04-01,0,shein,tops,shein tops,2017,4
2017-04-01,6,shein,vestidos,shein vestidos,2017,4
2017-04-01,7,shein,zapatos,shein zapatos,2017,4
2017-04-01,57,zara,pantalones,zara pantalones,2017,4
2017-04-01,39,zara,tops,zara tops,2017,4
2017-04-01,63,zara,vestidos,zara vestidos,2017,4
2017-04-01,90,zara,zapatos,zara zapatos,2017,4
2017-05-01,56,hm,pantalones,h&m pantalones,2017,5
2017-05-01,60,hm,tops,h&m tops,2017,5
2017-05-01,69,hm,vestidos,h&m vestidos,2017,5
2017-05-01,73,hm,zapatos,h&m zapatos,2017,5
2017-05-01,59,mango,pantalones,mango pantalones,2017,5
2017-05-01,60,mango,tops,mango tops,2017,5
2017-05-01,77,mango,vestidos,mango vestidos,2017,5
2017-05-01,95,mango,zapatos,mango zapatos,2017,5
2017-05-01,57,massimo_dutti,pantalones,massimo dutti pantalones,2017,5
2017-05-01,46,massimo_dutti,tops,massimo dutti tops,2017,5
2017-05-01,63,massimo_dutti,vestidos,massimo dutti vestidos,2017,5
2017-05-01,88,massimo_dutti,zapatos,massimo dutti zapatos,2017,5
2017-05-01,5,shein,pantalones,shein pantalones,2017,5
2017-05-01,11,shein,tops,shein tops,2017,5
2017-05-01,5,shein,vestidos,shein vestidos,2017,5
2017-05-01,6,shein,zapatos,shein zapatos,2017,5
2017-05-01,60,zara,pantalones,zara pantalones,2017,5
2017-05-01,46,zara,tops,zara tops,2017,5
2017-05-01,75,zara,vestidos,zara vestidos,2017,5
2017-05-01,95,zara,zapatos,zara zapatos,2017,5
2017-06-01,49,hm,pantalones,h&m pantalones,2017,6
2017-06-01,66,hm,tops,h&m tops,2017,6
2017-06-01,71,hm,vestidos,h&m vestidos,2017,6
2017-06-01,68,hm,zapatos,h&m zapatos,2017,6
2017-06-01,53,mango,pantalones,mango pantalones,2017,6
2017-06-01,62,mango,tops,mango tops,2017,6
2017-06-01,71,mango,vestidos,mango vestidos,2017,6
2017-06-01,76,mango,zapatos,mango zapatos,2017,6
2017-06-01,46,massimo_dutti,pantalones,massimo dutti pantalones,2017,6
2017-06-01,70,massimo_dutti,tops,massimo dutti tops,2017,6
2017-06-01,100,massimo_dutti,vestidos,massimo dutti vestidos,2017,6
2017-06-01,78,massimo_dutti,zapatos,massimo dutti zapatos,2017,6
2017-06-01,0,shein,pantalones,shein pantalones,2017,6
2017-06-01,0,shein,tops,shein tops,2017,6
2017-06-01,7,shein,vestidos,shein vestidos,2017,6
2017-06-01,7,shein,zapatos,shein zapatos,2017,6
2017-06-01,56,zara,pantalones,zara pantalones,2017,6
2017-06-01,49,zara,tops,zara tops,2017,6
2017-06-01,67,zara,vestidos,zara vestidos,2017,6
2017-06-01,74,zara,zapatos,zara zapatos,2017,6
2017-07-01,38,hm,pantalones,h&m pantalones,2017,7
2017-07-01,65,hm,tops,h&m tops,2017,7
2017-07-01,51,hm,vestidos,h&m vestidos,2017,7
2017-07-01,48,hm,zapatos,h&m zapatos,2017,7
2017-07-01,41,mango,pantalones,mango pantalones,2017,7
2017-07-01,52,mango,tops,mango tops,2017,7
2017-07-01,48,mango,vestidos,mango vestidos,2017,7
2017-07-01,59,mango,zapatos,mango zapatos,2017,7
2017-07-01,26,massimo_dutti,pantalones,massimo dutti pantalones,2017,7
2017-07-01,0,massimo_dutti,tops,massimo dutti tops,2017,7
2017-07-01,50,massimo_dutti,vestidos,massimo dutti vestidos,2017,7
2017-07-01,82,massimo_dutti,zapatos,massimo dutti zapatos,2017,7
2017-07-01,4,shein,pantalones,shein pantalones,2017,7
2017-07-01,0,shein,tops,shein tops,2017,7
2017-07-01,13,shein,vestidos,shein vestidos,2017,7
2017-07-01,6,shein,zapatos,shein zapatos,2017,7
2017-07-01,45,zara,pantalones,zara pantalones,2017,7
2017-07-01,37,zara,tops,zara tops,2017,7
2017-07-01,55,zara,vestidos,zara vestidos,2017,7
2017-07-01,67,zara,zapatos,zara zapatos,2017,7
2017-08-01,37,hm,pantalones,h&m pantalones,2017,8
2017-08-01,0,hm,tops,h&m tops,2017,8
2017-08-01,33,hm,vestidos,h&m vestidos,2017,8
2017-08-01,41,hm,zapatos,h&m zapatos,2017,8
2017-08-01,29,mango,pantalones,mango pantalones,2017,8
2017-08-01,31,mango,tops,mango tops,2017,8
2017-08-01,42,mango,vestidos,mango vestidos,2017,8
2017-08-01,50,mango,zapatos,mango zapatos,2017,8
2017-08-01,25,massimo_dutti,pantalones,massimo dutti pantalones,2017,8
2017-08-01,0,massimo_dutti,tops,massimo dutti tops,2017,8
2017-08-01,35,massimo_dutti,vestidos,massimo dutti vestidos,2017,8
2017-08-01,55,massimo_dutti,zapatos,massimo dutti zapatos,2017,8
2017-08-01,4,shein,pantalones,shein pantalones,2017,8
2017-08-01,0,shein,tops,shein tops,2017,8
2017-08-01,14,shein,vestidos,shein vestidos,2017,8
2017-08-01,8,shein,zapatos,shein zapatos,2017,8
2017-08-01,35,zara,pantalones,zara pantalones,2017,8
2017-08-01,31,zara,tops,zara tops,2017,8
2017-08-01,51,zara,vestidos,zara vestidos,2017,8
2017-08-01,60,zara,zapatos,zara zapatos,2017,8
2017-09-01,44,hm,pantalones,h&m pantalones,2017,9
2017-09-01,0,hm,tops,h&m tops,2017,9
2017-09-01,35,hm,vestidos,h&m vestidos,2017,9
2017-09-01,58,hm,zapatos,h&m zapatos,2017,9
2017-09-01,39,mango,pantalones,mango pantalones,2017,9
2017-09-01,28,mango,tops,mango tops,2017,9
2017-09-01,42,mango,vestidos,mango vestidos,2017,9
2017-09-01,71,mango,zapatos,mango zapatos,2017,9
2017-09-01,37,massimo_dutti,pantalones,massimo dutti pantalones,2017,9
2017-09-01,0,massimo_dutti,tops,massimo dutti tops,2017,9
2017-09-01,37,massimo_dutti,vestidos,massimo dutti vestidos,2017,9
2017-09-01,76,massimo_dutti,zapatos,massimo dutti zapatos,2017,9
2017-09-01,5,shein,pantalones,shein pantalones,2017,9
2017-09-01,0,shein,tops,shein tops,2017,9
2017-09-01,5,shein,vestidos,shein vestidos,2017,9
2017-09-01,9,shein,zapatos,shein zapatos,2017,9
2017-09-01,48,zara,pantalones,zara pantalones,2017,9
2017-09-01,24,zara,tops,zara tops,2017,9
2017-09-01,57,zara,vestidos,zara vestidos,2017,9
2017-09-01,81,zara,zapatos,zara zapatos,2017,9
2017-10-01,39,hm,pantalones,h&m pantalones,2017,10
2017-10-01,56,hm,tops,h&m tops,2017,10
2017-10-01,33,hm,vestidos,h&m vestidos,2017,10
2017-10-01,54,hm,zapatos,h&m zapatos,2017,10
2017-10-01,48,mango,pantalones,mango pantalones,2017,10
2017-10-01,27,mango,tops,mango tops,2017,10
2017-10-01,36,mango,vestidos,mango vestidos,2017,10
2017-10-01,69,mango,zapatos,mango zapatos,2017,10
2017-10-01,39,massimo_dutti,pantalones,massimo dutti pantalones,2017,10
2017-10-01,0,massimo_dutti,tops,massimo dutti tops,2017,10
2017-10-01,31,massimo_dutti,vestidos,massimo dutti vestidos,2017,10
2017-10-01,71,massimo_dutti,zapatos,massimo dutti zapatos,2017,10
2017-10-01,8,shein,pantalones,shein pantalones,2017,10
2017-10-01,0,shein,tops,shein tops,2017,10
2017-10-01,5,shein,vestidos,shein vestidos,2017,10
2017-10-01,8,shein,zapatos,shein zapatos,2017,10
2017-10-01,54,zara,pantalones,zara pantalones,2017,10
2017-10-01,27,zara,tops,zara tops,2017,10
2017-10-01,49,zara,vestidos,zara vestidos,2017,10
2017-10-01,75,zara,zapatos,zara zapatos,2017,10
2017-11-01,59,hm,pantalones,h&m pantalones,2017,11
2017-11-01,52,hm,tops,h&m tops,2017,11
2017-11-01,56,hm,vestidos,h&m vestidos,2017,11
2017-11-01,70,hm,zapatos,h&m zapatos,2017,11
2017-11-01,63,mango,pantalones,mango pantalones,2017,11
2017-11-01,44,mango,tops,mango tops,2017,11
2017-11-01,49,mango,vestidos,mango vestidos,2017,11
2017-11-01,82,mango,zapatos,mango zapatos,2017,11
2017-11-01,61,massimo_dutti,pantalones,massimo dutti pantalones,2017,11
2017-11-01,43,massimo_dutti,tops,massimo dutti tops,2017,11
2017-11-01,36,massimo_dutti,vestidos,massimo dutti vestidos,2017,11
2017-11-01,90,massimo_dutti,zapatos,massimo dutti zapatos,2017,11
2017-11-01,5,shein,pantalones,shein pantalones,2017,11
2017-11-01,0,shein,tops,shein tops,2017,11
2017-11-01,13,shein,vestidos,shein vestidos,2017,11
2017-11-01,12,shein,zapatos,shein zapatos,2017,11
2017-11-01,72,zara,pantalones,zara pantalones,2017,11
2017-11-01,28,zara,tops,zara tops,2017,11
2017-11-01,68,zara,vestidos,zara vestidos,2017,11
2017-11-01,82,zara,zapatos,zara zapatos,2017,11
2017-12-01,60,hm,pantalones,h&m pantalones,2017,12
2017-12-01,60,hm,tops,h&m tops,2017,12
2017-12-01,66,hm,vestidos,h&m vestidos,2017,12
2017-12-01,77,hm,zapatos,h&m zapatos,2017,12
2017-12-01,57,mango,pantalones,mango pantalones,2017,12
2017-12-01,65,mango,tops,mango tops,2017,12
2017-12-01,51,mango,vestidos,mango vestidos,2017,12
2017-12-01,57,mango,zapatos,mango zapatos,2017,12
2017-12-01,51,massimo_dutti,pantalones,massimo dutti pantalones,2017,12
2017-12-01,49,massimo_dutti,tops,massimo dutti tops,2017,12
2017-12-01,27,massimo_dutti,vestidos,massimo dutti vestidos,2017,12
2017-12-01,77,massimo_dutti,zapatos,massimo dutti zapatos,2017,12
2017-12-01,4,shein,pantalones,shein pantalones,2017,12
2017-12-01,0,shein,tops,shein tops,2017,12
2017-12-01,13,shein,vestidos,shein vestidos,2017,12
2017-12-01,9,shein,zapatos,shein zapatos,2017,12
2017-12-01,68,zara,pantalones,zara pantalones,2017,12
2017-12-01,44,zara,tops,zara tops,2017,12
2017-12-01,67,zara,vestidos,zara vestidos,2017,12
2017-12-01,71,zara,zapatos,zara zapatos,2017,12
2018-01-01,52,hm,pantalones,h&m pantalones,2018,1
2018-01-01,40,hm,tops,h&m tops,2018,1
2018-01-01,28,hm,vestidos,h&m vestidos,2018,1
2018-01-01,60,hm,zapatos,h&m zapatos,2018,1
2018-01-01,54,mango,pantalones,mango pantalones,2018,1
2018-01-01,13,mango,tops,mango tops,2018,1
2018-01-01,32,mango,vestidos,mango vestidos,2018,1
2018-01-01,55,mango,zapatos,mango zapatos,2018,1
2018-01-01,62,massimo_dutti,pantalones,massimo dutti pantalones,2018,1
2018-01-01,0,massimo_dutti,tops,massimo dutti tops,2018,1
2018-01-01,32,massimo_dutti,vestidos,massimo dutti vestidos,2018,1
2018-01-01,100,massimo_dutti,zapatos,massimo dutti zapatos,2018,1
2018-01-01,6,shein,pantalones,shein pantalones,2018,1
2018-01-01,0,shein,tops,shein tops,2018,1
2018-01-01,7,shein,vestidos,shein vestidos,2018,1
2018-01-01,8,shein,zapatos,shein zapatos,2018,1
2018-01-01,60,zara,pantalones,zara pantalones,2018,1
2018-01-01,18,zara,tops,zara tops,2018,1
2018-01-01,46,zara,vestidos,zara vestidos,2018,1
2018-01-01,68,zara,zapatos,zara zapatos,2018,1
2018-02-01,36,hm,pantalones,h&m pantalones,2018,2
2018-02-01,0,hm,tops,h&m tops,2018,2
2018-02-01,29,hm,vestidos,h&m vestidos,2018,2
2018-02-01,39,hm,zapatos,h&m zapatos,2018,2
2018-02-01,37,mango,pantalones,mango pantalones,2018,2
2018-02-01,14,mango,tops,mango tops,2018,2
2018-02-01,37,mango,vestidos,mango vestidos,2018,2
2018-02-01,53,mango,zapatos,mango zapatos,2018,2
2018-02-01,37,massimo_dutti,pantalones,massimo dutti pantalones,2018,2
2018-02-01,0,massimo_dutti,tops,massimo dutti tops,2018,2
2018-02-01,38,massimo_dutti,vestidos,massimo dutti vestidos,2018,2
2018-02-01,65,massimo_dutti,zapatos,massimo dutti zapatos,2018,2
2018-02-01,6,shein,pantalones,shein pantalones,2018,2
2018-02-01,16,shein,tops,shein tops,2018,2
2018-02-01,7,shein,vestidos,shein vestidos,2018,2
2018-02-01,10,shein,zapatos,shein zapatos,2018,2
2018-02-01,47,zara,pantalones,zara pantalones,2018,2
2018-02-01,13,zara,tops,zara tops,2018,2
2018-02-01,44,zara,vestidos,zara vestidos,2018,2
2018-02-01,58,zara,zapatos,zara zapatos,2018,2
2018-03-01,51,hm,pantalones,h&m pantalones,2018,3
2018-03-01,53,hm,tops,h&m tops,2018,3
2018-03-01,55,hm,vestidos,h&m vestidos,2018,3
2018-03-01,64,hm,zapatos,h&m zapatos,2018,3
2018-03-01,46,mango,pantalones,mango pantalones,2018,3
2018-03-01,32,mango,tops,mango tops,2018,3
2018-03-01,56,mango,vestidos,mango vestidos,2018,3
2018-03-01,66,mango,zapatos,mango zapatos,2018,3
2018-03-01,39,massimo_dutti,pantalones,massimo dutti pantalones,2018,3
2018-03-01,0,massimo_dutti,tops,massimo dutti tops,2018,3
2018-03-01,54,massimo_dutti,vestidos,massimo dutti vestidos,2018,3
2018-03-01,60,massimo_dutti,zapatos,massimo dutti zapatos,2018,3
2018-03-01,6,shein,pantalones,shein pantalones,2018,3
2018-03-01,11,shein,tops,shein tops,2018,3
2018-03-01,9,shein,vestidos,shein vestidos,2018,3
2018-03-01,10,shein,zapatos,shein zapatos,2018,3
2018-03-01,58,zara,pantalones,zara pantalones,2018,3
2018-03-01,26,zara,tops,zara tops,2018,3
2018-03-01,56,zara,vestidos,zara vestidos,2018,3
2018-03-01,70,zara,zapatos,zara zapatos,2018,3
2018-04-01,58,hm,pantalones,h&m pantalones,2018,4
2018-04-01,84,hm,tops,h&m tops,2018,4
2018-04-01,72,hm,vestidos,h&m vestidos,2018,4
2018-04-01,93,hm,zapatos,h&m zapatos,2018,4
2018-04-01,66,mango,pantalones,mango pantalones,2018,4
2018-04-01,63,mango,tops,mango tops,2018,4
2018-04-01,75,mango,vestidos,mango vestidos,2018,4
2018-04-01,92,mango,zapatos,mango zapatos,2018,4
2018-04-01,48,massimo_dutti,pantalones,massimo dutti pantalones,2018,4
2018-04-01,60,massimo_dutti,tops,massimo dutti tops,2018,4
2018-04-01,61,massimo_dutti,vestidos,massimo dutti vestidos,2018,4
2018-04-01,84,massimo_dutti,zapatos,massimo dutti zapatos,2018,4
2018-04-01,10,shein,pantalones,shein pantalones,2018,4
2018-04-01,21,shein,tops,shein tops,2018,4
2018-04-01,19,shein,vestidos,shein vestidos,2018,4
2018-04-01,12,shein,zapatos,shein zapatos,2018,4
2018-04-01,74,zara,pantalones,zara pantalones,2018,4
2018-04-01,45,zara,tops,zara tops,2018,4
2018-04-01,75,zara,vestidos,zara vestidos,2018,4
2018-04-01,86,zara,zapatos,zara zapatos,2018,4
2018-05-01,78,hm,pantalones,h&m pantalones,2018,5
2018-05-01,69,hm,tops,h&m tops,2018,5
2018-05-01,66,hm,vestidos,h&m vestidos,2018,5
2018-05-01,88,hm,zapatos,h&m zapatos,2018,5
2018-05-01,70,mango,pantalones,mango pantalones,2018,5
2018-05-01,74,mango,tops,mango tops,2018,5
2018-05-01,68,mango,vestidos,mango vestidos,2018,5
2018-05-01,83,mango,zapatos,mango zapatos,2018,5
2018-05-01,47,massimo_dutti,pantalones,massimo dutti pantalones,2018,5
2018-05-01,72,massimo_dutti,tops,massimo dutti tops,2018,5
2018-05-01,54,massimo_dutti,vestidos,massimo dutti vestidos,2018,5
2018-05-01,76,massimo_dutti,zapatos,massimo dutti zapatos,2018,5
2018-05-01,12,shein,pantalones,shein pantalones,2018,5
2018-05-01,20,shein,tops,shein tops,2018,5
2018-05-01,14,shein,vestidos,shein vestidos,2018,5
2018-05-01,12,shein,zapatos,shein zapatos,2018,5
2018-05-01,76,zara,pantalones,zara pantalones,2018,5
2018-05-01,56,zara,tops,zara tops,2018,5
2018-05-01,69,zara,vestidos,zara vestidos,2018,5
2018-05-01,74,zara,zapatos,zara zapatos,2018,5
2018-06-01,76,hm,pantalones,h&m pantalones,2018,6
2018-06-01,92,hm,tops,h&m tops,2018,6
2018-06-01,65,hm,vestidos,h&m vestidos,2018,6
2018-06-01,75,hm,zapatos,h&m zapatos,2018,6
2018-06-01,52,mango,pantalones,mango pantalones,2018,6
2018-06-01,62,mango,tops,mango tops,2018,6
2018-06-01,69,mango,vestidos,mango vestidos,2018,6
2018-06-01,66,mango,zapatos,mango zapatos,2018,6
2018-06-01,40,massimo_dutti,pantalones,massimo dutti pantalones,2018,6
2018-06-01,60,massimo_dutti,tops,massimo dutti tops,2018,6
2018-06-01,51,massimo_dutti,vestidos,massimo dutti vestidos,2018,6
2018-06-01,71,massimo_dutti,zapatos,massimo dutti zapatos,2018,6
2018-06-01,11,shein,pantalones,shein pantalones,2018,6
2018-06-01,18,shein,tops,shein tops,2018,6
2018-06-01,11,shein,vestidos,shein vestidos,2018,6
2018-06-01,8,shein,zapatos,shein zapatos,2018,6
2018-06-01,65,zara,pantalones,zara pantalones,2018,6
2018-06-01,55,zara,tops,zara tops,2018,6
2018-06-01,75,zara,vestidos,zara vestidos,2018,6
2018-06-01,66,zara,zapatos,zara zapatos,2018,6
2018-07-01,51,hm,pantalones,h&m pantalones,2018,7
2018-07-01,94,hm,tops,h&m tops,2018,7
2018-07-01,59,hm,vestidos,h&m vestidos,2018,7
2018-07-01,52,hm,zapatos,h&m zapatos,2018,7
2018-07-01,41,mango,pantalones,mango pantalones,2018,7
2018-07-01,42,mango,tops,mango tops,2018,7
2018-07-01,56,mango,vestidos,mango vestidos,2018,7
2018-07-01,49,mango,zapatos,mango zapatos,2018,7
2018-07-01,41,massimo_dutti,pantalones,massimo dutti pantalones,2018,7
2018-07-01,51,massimo_dutti,tops,massimo dutti tops,2018,7
2018-07-01,61,massimo_dutti,vestidos,massimo dutti vestidos,2018,7
2018-07-01,63,massimo_dutti,zapatos,massimo dutti zapatos,2018,7
2018-07-01,9,shein,pantalones,shein pantalones,2018,7
2018-07-01,18,shein,tops,shein tops,2018,7
2018-07-01,11,shein,vestidos,shein vestidos,2018,7
2018-07-01,9,shein,zapatos,shein zapatos,2018,7
2018-07-01,47,zara,pantalones,zara pantalones,2018,7
2018-07-01,40,zara,tops,zara tops,2018,7
2018-07-01,64,zara,vestidos,zara vestidos,2018,7
2018-07-01,57,zara,zapatos,zara zapatos,2018,7
2018-08-01,40,hm,pantalones,h&m pantalones,2018,8
2018-08-01,72,hm,tops,h&m tops,2018,8
2018-08-01,44,hm,vestidos,h&m vestidos,2018,8
2018-08-01,50,hm,zapatos,h&m zapatos,2018,8
2018-08-01,28,mango,pantalones,mango pantalones,2018,8
2018-08-01,39,mango,tops,mango tops,2018,8
2018-08-01,51,mango,vestidos,mango vestidos,2018,8
2018-08-01,44,mango,zapatos,mango zapatos,2018,8
2018-08-01,31,massimo_dutti,pantalones,massimo dutti pantalones,2018,8
2018-08-01,0,massimo_dutti,tops,massimo dutti tops,2018,8
2018-08-01,40,massimo_dutti,vestidos,massimo dutti vestidos,2018,8
2018-08-01,54,massimo_dutti,zapatos,massimo dutti zapatos,2018,8
2018-08-01,6,shein,pantalones,shein pantalones,2018,8
2018-08-01,15,shein,tops,shein tops,2018,8
2018-08-01,16,shein,vestidos,shein vestidos,2018,8
2018-08-01,7,shein,zapatos,shein zapatos,2018,8
2018-08-01,38,zara,pantalones,zara pantalones,2018,8
2018-08-01,34,zara,tops,zara tops,2018,8
2018-08-01,46,zara,vestidos,zara vestidos,2018,8
2018-08-01,46,zara,zapatos,zara zapatos,2018,8
2018-09-01,62,hm,pantalones,h&m pantalones,2018,9
2018-09-01,57,hm,tops,h&m tops,2018,9
2018-09-01,46,hm,vestidos,h&m vestidos,2018,9
2018-09-01,76,hm,zapatos,h&m zapatos,2018,9
2018-09-01,44,mango,pantalones,mango pantalones,2018,9
2018-09-01,37,mango,tops,mango tops,2018,9
2018-09-01,48,mango,vestidos,mango vestidos,2018,9
2018-09-01,56,mango,zapatos,mango zapatos,2018,9
2018-09-01,40,massimo_dutti,pantalones,massimo dutti pantalones,2018,9
2018-09-01,47,massimo_dutti,tops,massimo dutti tops,2018,9
2018-09-01,44,massimo_dutti,vestidos,massimo dutti vestidos,2018,9
2018-09-01,71,massimo_dutti,zapatos,massimo dutti zapatos,2018,9
2018-09-01,11,shein,pantalones,shein pantalones,2018,9
2018-09-01,0,shein,tops,shein tops,2018,9
2018-09-01,10,shein,vestidos,shein vestidos,2018,9
2018-09-01,11,shein,zapatos,shein zapatos,2018,9
2018-09-01,56,zara,pantalones,zara pantalones,2018,9
2018-09-01,33,zara,tops,zara tops,2018,9
2018-09-01,49,zara,vestidos,zara vestidos,2018,9
2018-09-01,65,zara,zapatos,zara zapatos,2018,9
2018-10-01,82,hm,pantalones,h&m pantalones,2018,10
2018-10-01,38,hm,tops,h&m tops,2018,10
2018-10-01,47,hm,vestidos,h&m vestidos,2018,10
2018-10-01,100,hm,zapatos,h&m zapatos,2018,10
2018-10-01,64,mango,pantalones,mango pantalones,2018,10
2018-10-01,26,mango,tops,mango tops,2018,10
2018-10-01,40,mango,vestidos,mango vestidos,2018,10
2018-10-01,71,mango,zapatos,mango zapatos,2018,10
2018-10-01,67,massimo_dutti,pantalones,massimo dutti pantalones,2018,10
2018-10-01,0,massimo_dutti,tops,massimo dutti tops,2018,10
2018-10-01,35,massimo_dutti,vestidos,massimo dutti vestidos,2018,10
2018-10-01,80,massimo_dutti,zapatos,massimo dutti zapatos,2018,10
2018-10-01,11,shein,pantalones,shein pantalones,2018,10
2018-10-01,9,shein,tops,shein tops,2018,10
2018-10-01,7,shein,vestidos,shein vestidos,2018,10
2018-10-01,13,shein,zapatos,shein zapatos,2018,10
2018-10-01,78,zara,pantalones,zara pantalones,2018,10
2018-10-01,24,zara,tops,zara tops,2018,10
2018-10-01,45,zara,vestidos,zara vestidos,2018,10
2018-10-01,74,zara,zapatos,zara zapatos,2018,10
2018-11-01,75,hm,pantalones,h&m pantalones,2018,11
2018-11-01,77,hm,tops,h&m tops,2018,11
2018-11-01,59,hm,vestidos,h&m vestidos,2018,11
2018-11-01,73,hm,zapatos,h&m zapatos,2018,11
2018-11-01,74,mango,pantalones,mango pantalones,2018,11
