anio,indicador,tamano_empresa,valor
2020,K.1.10.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,16.47
2020,K.1.10.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,15.4
2020,K.1.10.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,14.54
2020,K.1.10.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,11.96
2020,K.1.10.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,8.96
2020,K.1.10.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,6.8
2020,K.1.10.G ventas mediante mensajes tipo EDI (miles de euros),total,29922760.8
2020,K.1.10.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,21.03
2020,K.1.10.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,42.69
2020,K.1.11.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,98.27
2020,K.1.11.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,1.73
2020,K.1.12.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,91.45
2020,K.1.12.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,7.43
2020,K.1.12.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,1.12
2020,K.1 % de empresas que han realizado ventas por comercio electrónico,total,22.78
2020,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,21.0
2020,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,18.9
2020,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,16.26
2020,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,12.92
2020,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,7.86
2020,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,4.66
2020,K.1.G ventas mediante comercio electrónico (miles de euros),total,43837559.7
2020,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,32.49
2020,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,62.11
2020,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,90.41
2020,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,6.9
2020,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,2.69
2020,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,15.61
2020,K.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (5),total,90.98
2020,K.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (5),total,36.77
2020,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,13.08
2020,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,11.25
2020,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,8.95
2020,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,6.79
2020,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,2.3
2020,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.85
2020,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,10310732.5
2020,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,7.64
2020,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,20.3
2020,K.1.3.A % ventas realizadas por su propia página web o app (3),total,93.49
2020,K.1.3.B % ventas realizadas por marketplace (3),total,6.51
2020,K.1.4.A % de empresas que vendieron a través de una única plataforma digital (6),total,63.37
2020,K.1.4.B % de empresas que vendieron a través de dos plataformas digitales (6),total,14.89
2020,K.1.4.C % de empresas que vendieron a través de tres o más plataformas digitales (6),total,21.74
2020,K.1.5 % de empresas con ventas en plataformas digitales y la mayoría de las ventas provienen de una sola plataforma digital(7),total,93.33
2020,K.1.6.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,12.79
2020,K.1.6.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,85.41
2020,K.1.6.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,1.8
2020,K.1.7.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,82.41
2020,K.1.7.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,10.01
2020,K.1.7.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,7.58
2020,K.1.8 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (8) (1),total,34.23
2020,K.1.8.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(8) (1),total,26.67
2020,K.1.8.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(8) (1),total,15.77
2020,K.1.8.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(8) (1),total,4.81
2020,K.1.8.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(8) (1),total,1.69
2020,K.1.8.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(8) (1),total,0.33
2020,K.1.8.F % de empresas con ventas a la UE con dificultades relacionadas con el sistema del IVA(8) (1),total,20.28
2020,K.1.8.G % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(8) (1),total,2.37
2020,K.1.9 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,10.35
2020,K.1.10.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,10.17
2020,K.1.10.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,9.84
2020,K.1.10.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,9.25
2020,K.1.10.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,7.68
2020,K.1.10.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,5.05
2020,K.1.10.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.56
2020,K.1.10.G ventas mediante mensajes tipo EDI (miles de euros),total,33526827.2
2020,K.1.10.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,24.85
2020,K.1.10.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,55.15
2020,K.1.11.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,98.08
2020,K.1.11.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,1.92
2020,K.1.12.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,92.87
2020,K.1.12.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,5.95
2020,K.1.12.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,1.18
2020,K.1 % de empresas que han realizado ventas por comercio electrónico,total,16.59
2020,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,15.51
2020,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,12.96
2020,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,10.06
2020,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,8.15
2020,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,5.27
2020,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,4.72
2020,K.1.G ventas mediante comercio electrónico (miles de euros),total,5145591.16
2020,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,9.46
2020,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,30.79
2020,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,61.51
2020,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,28.76
2020,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,9.73
2020,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,10.63
2020,K.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (5),total,91.53
2020,K.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (5),total,26.8
2020,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,9.72
2020,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,7.19
2020,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,3.69
2020,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,2.6
2020,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,0.53
2020,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.24
2020,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,448605.52
2020,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,0.83
2020,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,8.13
2020,K.1.3.A % ventas realizadas por su propia página web o app (3),total,82.08
2020,K.1.3.B % ventas realizadas por marketplace (3),total,17.92
2020,K.1.4.A % de empresas que vendieron a través de una única plataforma digital (6),total,74.29
2020,K.1.4.B % de empresas que vendieron a través de dos plataformas digitales (6),total,23.35
2020,K.1.4.C % de empresas que vendieron a través de tres o más plataformas digitales (6),total,2.36
2020,K.1.5 % de empresas con ventas en plataformas digitales y la mayoría de las ventas provienen de una sola plataforma digital(7),total,21.19
2020,K.1.6.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,3.5
2020,K.1.6.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,96.15
2020,K.1.6.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,0.35
2020,K.1.7.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,85.08
2020,K.1.7.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,10.23
2020,K.1.7.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,4.69
2020,K.1.8 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (8) (1),total,27.15
2020,K.1.8.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(8) (1),total,17.84
2020,K.1.8.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(8) (1),total,6.94
2020,K.1.8.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(8) (1),total,8.84
2020,K.1.8.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(8) (1),total,0.0
2020,K.1.8.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(8) (1),total,3.71
2020,K.1.8.F % de empresas con ventas a la UE con dificultades relacionadas con el sistema del IVA(8) (1),total,11.13
2020,K.1.8.G % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(8) (1),total,6.94
2020,K.1.9 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,8.16
2020,K.1.10.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,7.73
