anio,indicador,tamano_empresa,valor
2018,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,6.6
2018,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,21.03
2018,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,41.1
2018,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,56.69
2018,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,2.22
2018,K.1.4.A % de empresas que recibieron pedidos/reservas por su página web o app (5),total,92.77
2018,K.1.4.B % de empresas que reciberon pedidos/reservas por un Marketplace (5),total,33.06
2018,K.1.5.A % ventas realizadas por su propia página web o app (3),total,88.82
2018,K.1.5.B % ventas realizadas por Marketplace (3),total,11.18
2018,K.1.6.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,82.6
2018,K.1.6.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,12.42
2018,K.1.6.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,4.98
2018,K.1.7 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (6) (1),total,25.29
2018,K.1.7.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(6) (1),total,15.26
2018,K.1.7.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(6) (1),total,10.69
2018,K.1.7.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(6) (1),total,5.15
2018,K.1.7.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(6) (1),total,7.78
2018,K.1.7.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(6) (1),total,5.88
2018,K.1.7.F % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(6) (1),total,4.38
2018,K.1.8 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,6.56
2018,K.1.9.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,6.39
2018,K.1.9.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,5.95
2018,K.1.9.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,5.51
2018,K.1.9.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,4.81
2018,K.1.9.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,3.2
2018,K.1.9.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,1.69
2018,K.1.9.G ventas mediante mensajes tipo EDI (miles de euros),total,174256365.0
2018,K.1.9.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,10.71
2018,K.1.9.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,44.19
2018,K.1.10.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,87.38
2018,K.1.10.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,12.62
2018,K.1.11.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,80.18
2018,K.1.11.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,15.77
2018,K.1.11.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,4.05
2018,K.1 % de empresas que han realizado ventas por comercio electrónico,total,20.41
2018,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,18.72
2018,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,16.85
2018,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,14.61
2018,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,12.05
2018,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,7.41
2018,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,4.41
2018,K.1.G ventas mediante comercio electrónico (miles de euros),total,148172259.0
2018,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,22.64
2018,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,51.89
2018,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,78.22
2018,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,17.29
2018,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,4.49
2018,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,12.29
2018,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,10.09
2018,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,8.37
2018,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,6.44
2018,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,4.35
2018,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,2.06
2018,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,1.15
2018,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,31030142.0
2018,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,4.74
2018,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,21.11
2018,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,36.2
2018,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,61.6
2018,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,2.21
2018,K.1.4.A % de empresas que recibieron pedidos/reservas por su página web o app (5),total,92.26
2018,K.1.4.B % de empresas que reciberon pedidos/reservas por un Marketplace (5),total,18.65
2018,K.1.5.A % ventas realizadas por su propia página web o app (3),total,94.96
2018,K.1.5.B % ventas realizadas por Marketplace (3),total,5.04
2018,K.1.6.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,89.2
2018,K.1.6.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,7.32
2018,K.1.6.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,3.47
2018,K.1.7 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (6) (1),total,49.66
2018,K.1.7.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(6) (1),total,41.13
2018,K.1.7.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(6) (1),total,23.08
2018,K.1.7.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(6) (1),total,13.14
2018,K.1.7.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(6) (1),total,15.61
2018,K.1.7.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(6) (1),total,10.22
2018,K.1.7.F % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(6) (1),total,8.62
2018,K.1.8 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,11.46
2018,K.1.9.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,11.1
2018,K.1.9.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,10.21
2018,K.1.9.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,9.55
2018,K.1.9.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,8.22
2018,K.1.9.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,5.4
2018,K.1.9.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.15
2018,K.1.9.G ventas mediante mensajes tipo EDI (miles de euros),total,117142117.0
2018,K.1.9.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,17.9
2018,K.1.9.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,50.57
2018,K.1.10.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,85.7
2018,K.1.10.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,14.3
2018,K.1.11.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,75.31
2018,K.1.11.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,19.93
2018,K.1.11.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,4.76
2018,K.1 % de empresas que han realizado ventas por comercio electrónico,total,31.03
2018,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,28.51
2018,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,25.11
2018,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,20.76
2018,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,16.84
2018,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,9.81
2018,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,5.02
2018,K.1.G ventas mediante comercio electrónico (miles de euros),total,29830216.8
2018,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,18.79
2018,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,37.48
2018,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,87.91
2018,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,9.58
2018,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,2.52
2018,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,18.52
2018,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,15.11
2018,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,12.27
2018,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,8.88
2018,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,5.13
2018,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,2.55
2018,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,1.53
2018,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,3762343.6
2018,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,2.37
2018,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,10.62
2018,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,14.57
2018,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,78.34
2018,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,7.09
2018,K.1.4.A % de empresas que recibieron pedidos/reservas por su página web o app (5),total,91.56
2018,K.1.4.B % de empresas que reciberon pedidos/reservas por un Marketplace (5),total,20.21
2018,K.1.5.A % ventas realizadas por su propia página web o app (3),total,83.3
2018,K.1.5.B % ventas realizadas por Marketplace (3),total,16.7
2018,K.1.6.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,88.17
2018,K.1.6.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,10.01
2018,K.1.6.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,1.82
2018,K.1.7 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (6) (1),total,59.07
2018,K.1.7.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(6) (1),total,54.0
2018,K.1.7.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(6) (1),total,32.51
2018,K.1.7.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(6) (1),total,11.15
2018,K.1.7.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(6) (1),total,21.34
2018,K.1.7.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(6) (1),total,10.82
2018,K.1.7.F % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(6) (1),total,13.32
2018,K.1.8 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,18.33
2018,K.1.9.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,17.48
2018,K.1.9.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,15.61
2018,K.1.9.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,14.37
2018,K.1.9.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,12.45
2018,K.1.9.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,7.48
2018,K.1.9.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.35
2018,K.1.9.G ventas mediante mensajes tipo EDI (miles de euros),total,26067873.2
2018,K.1.9.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,16.42
2018,K.1.9.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,36.76
2018,K.1.10.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,98.54
2018,K.1.10.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,1.46
2018,K.1.11.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,87.87
2018,K.1.11.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,9.52
2018,K.1.11.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,2.62
2018,K.1 % de empresas que han realizado ventas por comercio electrónico,total,15.74
2018,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,15.16
2018,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,13.69
2018,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,12.76
2018,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,9.83
2018,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,5.98
2018,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,3.1
2018,K.1.G ventas mediante comercio electrónico (miles de euros),total,49314999.1
2018,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,30.2
2018,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,65.53
2018,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,91.13
2018,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,6.15
2018,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,2.72
2018,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,10.59
2018,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,9.83
2018,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,7.78
2018,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,6.72
2018,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,4.62
2018,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,2.22
2018,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.69
2018,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,9286782.06
2018,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,5.69
2018,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,17.13
2018,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,1.87
2018,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,94.55
2018,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,3.57
2018,K.1.4.A % de empresas que recibieron pedidos/reservas por su página web o app (5),total,97.75
2018,K.1.4.B % de empresas que reciberon pedidos/reservas por un Marketplace (5),total,13.44
2018,K.1.5.A % ventas realizadas por su propia página web o app (3),total,95.25
2018,K.1.5.B % ventas realizadas por Marketplace (3),total,4.75
2018,K.1.6.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,78.99
2018,K.1.6.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,11.67
2018,K.1.6.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,9.34
2018,K.1.7 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (6) (1),total,54.07
2018,K.1.7.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(6) (1),total,25.37
2018,K.1.7.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(6) (1),total,9.13
2018,K.1.7.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(6) (1),total,22.24
2018,K.1.7.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(6) (1),total,10.44
2018,K.1.7.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(6) (1),total,9.28
2018,K.1.7.F % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(6) (1),total,0.0
2018,K.1.8 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,7.26
2018,K.1.9.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,7.15
2018,K.1.9.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,7.11
2018,K.1.9.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,6.79
2018,K.1.9.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,5.61
2018,K.1.9.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,3.79
2018,K.1.9.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,2.34
2018,K.1.9.G ventas mediante mensajes tipo EDI (miles de euros),total,40028217.1
2018,K.1.9.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,24.51
2018,K.1.9.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,59.17
2018,K.1.10.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,61.77
2018,K.1.10.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,38.23
2018,K.1.11.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,93.94
2018,K.1.11.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,4.87
2018,K.1.11.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,1.18
2018,K.1 % de empresas que han realizado ventas por comercio electrónico,total,11.49
2018,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,9.88
2018,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,9.86
2018,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,9.24
2018,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,7.79
2018,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,4.77
2018,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,3.82
2018,K.1.G ventas mediante comercio electrónico (miles de euros),total,7529354.26
2018,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,9.54
2018,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,35.36
2018,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,64.09
2018,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,28.33
2018,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,7.58
2018,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,5.75
2018,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,3.32
2018,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,3.16
2018,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,2.23
2018,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,2.15
2018,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,0.55
2018,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.42
2018,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,594118.8
2018,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,0.75
2018,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,8.38
2018,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (3),total,3.19
2018,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (3),total,95.3
2018,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (3),total,1.51
2018,K.1.4.A % de empresas que recibieron pedidos/reservas por su página web o app (5),total,90.4
2018,K.1.4.B % de empresas que reciberon pedidos/reservas por un Marketplace (5),total,12.45
2018,K.1.5.A % ventas realizadas por su propia página web o app (3),total,94.16
2018,K.1.5.B % ventas realizadas por Marketplace (3),total,5.84
2018,K.1.6.A Distribución de ventas mediante páginas web o apps por área geográfica: España(3),total,65.7
2018,K.1.6.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(3)(1),total,29.12
2018,K.1.6.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (3),total,5.18
2018,K.1.7 % de empresas con ventas a la UE por web o apps que tuvieron dificultades (6) (1),total,10.98
2018,K.1.7.A % de empresas con ventas a la UE con dificultades por los elevados costes de entrega o devolución de productos(6) (1),total,9.74
2018,K.1.7.B % de empresas con ventas a la UE con dificultades por la dificultad de resolver quejas sobre las ventas(6) (1),total,0.0
2018,K.1.7.C % de empresas con ventas a la UE con dificultades por la adaptación del etiquetado del producto(6) (1),total,0.0
2018,K.1.7.D % de empresas con ventas a la UE con dificultades por falta de conocimiento de lenguas extranjeras para comunicarse con clientes(6) (1),total,1.24
2018,K.1.7.E % de empresas con ventas a la UE con dificultades por las restricciones de sus socios comerciales con la UE(6) (1),total,2.47
2018,K.1.7.F % de empresas con ventas a la UE con dificultades por problemas con la seguridad TIC(6) (1),total,1.24
2018,K.1.8 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,7.51
2018,K.1.9.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,7.51
2018,K.1.9.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,7.45
2018,K.1.9.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,7.25
2018,K.1.9.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,5.77
2018,K.1.9.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,4.06
2018,K.1.9.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.4
2018,K.1.9.G ventas mediante mensajes tipo EDI (miles de euros),total,6935235.46
2018,K.1.9.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,8.79
2018,K.1.9.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,36.07
2018,K.1.10.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (4),total,100.0
2018,K.1.10.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (4),total,0.0
2018,K.1.11.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(4),total,63.95
2018,K.1.11.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(4)(1),total,28.26
2018,K.1.11.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (4),total,7.79
2018,K.1 % de empresas que han realizado ventas por comercio electrónico,total,15.58
2018,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,14.14
2018,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,12.99
2018,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,11.77
2018,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,10.56
2018,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,7.44
2018,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,5.3
2018,K.1.G ventas mediante comercio electrónico (miles de euros),total,43554398.5
2018,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,29.92
2018,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,61.75
2018,K.1.J Distribución de ventas por comercio electrónico por área geográfica: España(2),total,51.87
2018,K.1.K Distribución de ventas por comercio electrónico por área geográfica: Otros países de la UE(2)(1),total,39.26
2018,K.1.L Distribución de ventas por comercio electrónico por área geográfica: Resto de países (2),total,8.86
