anio,indicador,tamano_empresa,valor
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,16.5
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,83.04
2023,I.1.3.B % ventas realizadas por marketplace (2),total,16.96
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,57.93
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,39.87
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,2.2
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,79.73
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,13.34
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,6.93
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,7.58
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,6.98
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,6.56
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,5.93
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,4.96
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,3.18
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,1.79
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,210469035.0
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,10.69
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,30.16
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,93.84
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,6.16
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,75.01
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,15.48
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,9.52
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,28.72
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,25.97
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,23.0
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,20.54
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,17.13
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,8.95
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,4.96
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,200988731.0
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,24.38
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,37.21
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,22.25
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,92.16
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,26.19
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,17.5
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,14.24
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,11.55
2023,I.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales (0),total,8.36
2023,I.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales (0),total,2.66
2023,I.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales (0),total,1.13
2023,I.1.2.G ventas mediante páginas web o apps (miles de euros),total,63928506.6
2023,I.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,7.75
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,15.13
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,86.68
2023,I.1.3.B % ventas realizadas por marketplace (2),total,13.32
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,57.86
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,40.84
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,1.3
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,88.85
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,6.02
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,5.13
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,12.82
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,12.19
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,11.68
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,10.73
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,9.46
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,6.29
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,3.29
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,137060224.0
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,16.63
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,37.28
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,97.1
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,2.9
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,68.65
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,19.0
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,12.35
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,40.55
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,35.87
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,31.96
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,28.59
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,22.44
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,12.32
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,6.09
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,47315022.7
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,21.44
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,32.75
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,32.2
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,95.53
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,25.5
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,23.26
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,18.45
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,14.82
2023,I.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales (0),total,9.16
2023,I.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales (0),total,2.87
2023,I.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales (0),total,0.8
2023,I.1.2.G ventas mediante páginas web o apps (miles de euros),total,6485460.91
2023,I.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,2.94
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,6.49
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,83.3
2023,I.1.3.B % ventas realizadas por marketplace (2),total,16.7
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,43.84
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,54.07
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,2.09
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,84.03
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,12.03
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,3.95
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,20.07
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,18.74
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,18.18
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,16.81
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,14.73
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,9.62
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,4.0
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,40829561.8
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,18.5
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,35.41
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,98.06
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,1.94
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,85.16
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,11.3
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,3.54
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,26.37
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,24.32
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,22.07
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,19.55
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,17.59
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,10.79
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,6.67
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,72631937.6
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,32.83
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,44.0
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,18.87
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,92.49
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,28.15
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,16.12
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,13.71
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,10.75
2023,I.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales (0),total,8.86
2023,I.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales (0),total,3.74
2023,I.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales (0),total,1.92
2023,I.1.2.G ventas mediante páginas web o apps (miles de euros),total,18313175.6
2023,I.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,8.28
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,13.68
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,97.98
2023,I.1.3.B % ventas realizadas por marketplace (2),total,2.02
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,5.21
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,93.96
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,0.83
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,79.16
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,7.3
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,13.53
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,11.76
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,11.5
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,10.99
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,10.23
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,9.32
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,6.83
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,4.52
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,54318762.1
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,24.56
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,37.87
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,96.9
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,3.1
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,59.87
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,16.41
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,23.71
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,16.68
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,15.09
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,12.15
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,11.46
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,10.2
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,4.66
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,2.58
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,6879246.8
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,8.46
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,25.54
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,11.87
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,90.52
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,21.96
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,10.03
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,7.23
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,6.29
2023,I.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales (0),total,5.37
2023,I.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales (0),total,1.24
2023,I.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales (0),total,0.34
2023,I.1.2.G ventas mediante páginas web o apps (miles de euros),total,556823.14
2023,I.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,0.68
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,5.15
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,84.96
2023,I.1.3.B % ventas realizadas por marketplace (2),total,15.04
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,12.33
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,85.94
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,1.74
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,81.91
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,11.36
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,6.73
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,6.64
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,6.62
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,5.75
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,5.3
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,4.83
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,3.39
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,2.25
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,6322423.66
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,7.78
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,28.4
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,98.01
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,1.99
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,64.56
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,28.4
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,7.04
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,22.31
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,21.25
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,19.65
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,17.32
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,15.55
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,6.99
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,4.58
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,44998563.7
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,25.96
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,40.58
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,16.98
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,81.34
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,32.5
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,14.98
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,13.56
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,11.17
2023,I.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales (0),total,9.23
2023,I.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales (0),total,2.69
2023,I.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales (0),total,1.56
2023,I.1.2.G ventas mediante páginas web o apps (miles de euros),total,11540120.1
2023,I.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,6.66
2023,I.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,13.53
2023,I.1.3.A % ventas realizadas por su propia página web o app (2),total,95.08
2023,I.1.3.B % ventas realizadas por marketplace (2),total,4.92
2023,I.1.4.A % del importe de ventas mediante páginas web o apps realizadas a hogares (B2C) (2),total,58.97
2023,I.1.4.B % del importe de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (2),total,40.08
2023,I.1.4.C % del importe de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (2),total,0.94
2023,I.1.5.A % del importe de ventas web realizadas a España (2),total,88.63
2023,I.1.5.B % del importe de ventas web realizadas a otros países de la UE (2),total,7.16
2023,I.1.5.C % del importe de ventas web realizadas al resto de países (2),total,4.2
2023,I.1.6 % de empresas que han realizado ventas mediante mensajes tipo EDI (0),total,8.94
2023,I.1.7.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales (0),total,8.8
2023,I.1.7.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales (0),total,8.54
2023,I.1.7.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales (0),total,7.57
2023,I.1.7.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales (0),total,6.51
2023,I.1.7.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales (0),total,4.18
2023,I.1.7.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales (0),total,2.94
2023,I.1.7.G ventas mediante mensajes tipo EDI (miles de euros),total,33458443.6
2023,I.1.7.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,19.3
2023,I.1.7.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,46.02
2023,I.1.8.A % del importe de ventas realizadas mediante mensajes tipo EDI a otras empresas (B2B) (3),total,96.4
2023,I.1.8.B % del importe de ventas realizadas mediante mensajes tipo EDI a la Administración Pública (B2G) (3),total,3.6
2023,I.1.9.A % del importe de ventas realizadas mediante mensajes tipo EDI a España (3),total,62.21
2023,I.1.9.B % del importe de ventas realizadas mediante mensajes tipo EDI a otros países de la UE (3),total,31.44
2023,I.1.9.C % del importe de ventas realizadas mediante mensajes tipo EDI al resto de países (3),total,6.34
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,20.92
2023,I.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales (0),total,18.19
2023,I.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales (0),total,13.85
2023,I.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales (0),total,11.15
2023,I.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales (0),total,8.74
2023,I.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales (0),total,3.48
2023,I.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales (0),total,2.15
2023,I.1.G ventas mediante comercio electrónico (miles de euros),total,29163960.1
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,22.82
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,31.45
2023,"I.1.1 % de empresas que han realizado ventas mediante páginas web, apps o plataformas digitales (marketplace) (0)",total,19.81
2023,I.1.1.A % de empresas que recibieron pedidos/reservas por su propia página web o app (1),total,98.21
2023,I.1.1.B % de empresas que reciberon pedidos/reservas por una plataforma digital (marketplace) (1),total,12.7
2023,I.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales (0),total,16.97
2023,I.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales (0),total,12.62
2023,I.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales (0),total,9.92
